measurement_ts,parcel_id,sensor_id,humidity,temperature,soil_ph,battery_pct
2026-02-04 00:45:00,East-1,S-027,59.3,28.8,6.92,94.5
2026-02-04 01:13:00,South-2,S-023,20.5,8.4,6.71,92.8
2026-02-04 01:25:00,East-1,S-013,33.0,15.9,7.17,97.9
2026-02-04 02:25:00,North-2,S-036,77.1,12.1,6.42,26.0
2026-02-04 03:16:00,South-1,S-024,77.7,14.6,6.41,75.4
2026-02-04 03:17:00,South-2,S-017,41.7,18.7,7.64,33.2
2026-02-04 03:18:00,East-2,S-011,50.7,23.9,5.96,53.2
2026-02-04 03:41:00,South-1,S-033,75.4,10.5,7.55,33.0
2026-02-04 04:06:00,North-2,S-016,40.8,9.8,6.96,96.7
2026-02-04 04:21:00,South-2,S-038,48.8,14.1,6.09,71.7
2026-02-04 05:00:00,East-2,S-032,64.2,6.7,6.06,33.9
2026-02-04 05:06:00,East-2,S-013,41.8,-0.8,6.94,95.7
2026-02-04 05:26:00,South-2,S-008,48.1,0.8,7.23,30.3
2026-02-04 05:39:00,East-1,S-011,51.5,28.7,5.52,47.5
2026-02-04 05:46:00,East-1,S-018,50.1,-0.3,6.42,26.3
2026-02-04 06:16:00,North-1,S-023,67.3,10.8,7.19,66.5
2026-02-04 06:51:00,East-1,S-021,64.4,17.8,5.61,37.3
2026-02-04 06:56:00,West-1,S-004,67.7,34.2,5.53,67.1
2026-02-04 06:56:00,North-2,S-011,77.9,2.0,5.56,38.1
2026-02-04 07:48:00,East-2,S-026,61.9,-1.8,5.89,54.3
2026-02-04 08:23:00,North-2,S-031,27.7,5.4,6.89,19.1
2026-02-04 08:37:00,East-1,S-016,71.9,34.1,7.36,89.3
2026-02-04 08:51:00,South-2,S-027,31.5,34.5,7.34,42.4
2026-02-04 09:50:00,North-2,S-003,42.2,20.7,7.14,73.5
2026-02-04 10:20:00,West-2,S-036,24.4,22.9,6.08,27.8
2026-02-04 10:40:00,East-2,S-020,72.5,-0.8,6.1,87.6
2026-02-04 11:05:00,North-2,S-029,50.2,27.8,7.04,86.7
2026-02-04 11:31:00,East-2,S-032,50.5,16.7,7.68,34.2
2026-02-04 11:39:00,West-1,S-005,38.0,18.9,6.8,86.4
2026-02-04 11:44:00,North-2,S-037,26.1,30.3,5.93,39.3
2026-02-04 11:56:00,East-2,S-017,40.5,23.5,6.26,50.5
2026-02-04 12:21:00,South-1,S-040,52.5,27.4,7.31,17.3
2026-02-04 12:49:00,South-2,S-012,70.7,29.7,6.27,65.5
2026-02-04 12:49:00,East-2,S-002,40.5,28.7,6.5,48.5
2026-02-04 13:05:00,East-2,S-011,44.4,15.8,7.49,91.2
2026-02-04 14:10:00,North-2,S-008,75.2,5.6,7.57,26.6
2026-02-04 18:26:00,South-1,S-015,51.4,1.3,7.18,96.4
2026-02-04 18:36:00,West-1,S-018,35.1,4.5,5.83,34.7
2026-02-04 18:49:00,East-1,S-028,40.4,3.8,7.7,40.3
2026-02-04 19:11:00,North-2,S-012,77.1,21.2,6.57,60.7
2026-02-04 19:14:00,North-1,S-010,74.2,0.1,6.95,74.2
2026-02-04 19:40:00,North-1,S-006,44.3,12.0,6.59,67.3
2026-02-04 20:18:00,North-2,S-034,66.1,27.3,5.96,69.6
2026-02-04 21:35:00,South-1,S-007,28.0,4.9,6.53,59.9
2026-02-04 22:33:00,West-1,S-004,78.1,11.1,7.35,97.7
2026-02-04 22:53:00,North-2,S-016,46.2,11.7,7.2,49.8
2026-02-04 22:58:00,North-2,S-005,77.5,34.7,6.8,99.8
2026-02-04 22:58:00,South-1,S-026,24.1,29.1,6.61,96.6
2026-02-04 23:10:00,South-1,S-036,51.9,8.8,5.55,79.5
2026-02-04 23:25:00,North-2,S-005,21.1,15.9,6.49,27.7
2026-02-04 23:29:00,East-2,S-035,37.7,3.5,6.07,66.7
2026-02-05 00:35:00,North-2,S-029,54.7,1.2,5.64,13.0
2026-02-05 00:40:00,South-1,S-019,39.7,-1.7,7.22,25.8
2026-02-05 00:51:00,North-1,S-027,28.2,21.3,5.66,23.6
2026-02-05 00:55:00,West-1,S-033,63.6,25.5,7.4,21.8
2026-02-05 02:09:00,South-1,S-028,44.6,29.8,7.6,67.1
2026-02-05 02:12:00,North-1,S-023,78.9,33.1,6.88,65.1
2026-02-05 02:14:00,West-1,S-031,20.4,11.0,7.23,86.8
2026-02-05 02:37:00,North-2,S-010,73.7,20.0,6.35,68.4
2026-02-05 03:28:00,North-2,S-017,79.7,7.2,7.39,27.9
2026-02-05 03:49:00,South-1,S-002,69.1,5.5,7.02,33.0
2026-02-05 03:54:00,West-2,S-009,59.8,6.3,6.97,20.4
2026-02-05 05:05:00,West-1,S-013,44.1,0.4,6.29,64.4
2026-02-05 05:11:00,North-2,S-010,38.4,13.1,5.89,65.3
2026-02-05 05:14:00,South-2,S-025,32.3,4.8,7.78,42.7
2026-02-05 06:05:00,North-1,S-033,66.0,5.0,5.98,38.6
2026-02-05 06:07:00,West-1,S-037,24.4,34.0,6.98,50.5
2026-02-05 06:10:00,East-2,S-003,53.1,18.1,7.8,52.5
2026-02-05 07:24:00,East-2,S-029,38.5,7.8,5.78,24.2
2026-02-05 07:52:00,East-1,S-001,77.9,34.2,5.86,68.8
2026-02-05 08:09:00,South-1,S-014,66.0,13.4,6.97,54.8
2026-02-05 08:25:00,South-2,S-033,62.5,21.5,6.35,15.2
2026-02-05 08:36:00,North-1,S-022,68.4,8.1,5.65,74.1
2026-02-05 08:41:00,South-2,S-009,22.7,18.2,7.37,25.8
2026-02-05 09:12:00,East-1,S-033,28.9,28.3,5.57,13.5
2026-02-05 09:12:00,South-1,S-040,60.1,15.5,5.89,80.5
2026-02-05 12:05:00,North-2,S-040,23.8,13.3,5.87,27.5
2026-02-05 12:43:00,East-1,S-024,43.5,31.0,6.86,87.1
2026-02-05 13:13:00,West-1,S-005,52.6,4.7,7.56,32.5
2026-02-05 15:55:00,West-1,S-033,51.6,33.8,7.38,82.1
2026-02-05 16:21:00,North-1,S-031,47.2,31.5,6.82,39.8
2026-02-05 16:23:00,South-2,S-030,25.9,24.3,7.41,17.4
2026-02-05 17:01:00,West-2,S-031,57.9,28.0,5.65,79.9
2026-02-05 17:28:00,North-2,S-040,56.6,2.8,6.74,95.5
2026-02-05 18:06:00,North-1,S-022,40.9,28.2,6.46,88.1
2026-02-05 18:55:00,South-2,S-014,42.7,19.6,7.01,23.5
2026-02-05 18:58:00,West-2,S-036,56.4,18.9,6.9,88.3
2026-02-05 19:29:00,North-1,S-019,26.7,0.2,6.98,64.4
2026-02-05 20:50:00,North-1,S-023,52.0,22.5,5.66,68.3
2026-02-05 21:06:00,East-1,S-024,52.4,4.2,6.06,95.7
2026-02-05 21:32:00,North-1,S-022,21.7,15.4,7.19,23.0
2026-02-05 22:28:00,South-2,S-030,52.9,26.3,6.44,68.0
2026-02-05 22:38:00,East-1,S-024,48.5,11.6,6.21,68.1
2026-02-05 23:17:00,West-1,S-031,49.3,22.5,5.71,59.0
2026-02-05 23:22:00,North-1,S-008,22.9,9.3,6.11,71.9
2026-02-05 23:27:00,South-1,S-004,57.8,19.4,6.82,69.1
2026-02-06 00:11:00,West-1,S-004,79.5,30.1,5.79,87.9
2026-02-06 00:18:00,South-2,S-027,44.5,9.1,5.92,58.4
2026-02-06 00:55:00,West-1,S-010,27.9,1.1,6.81,14.4
2026-02-06 01:38:00,North-2,S-001,22.9,14.2,6.47,25.0
2026-02-06 02:04:00,North-2,S-007,28.8,7.7,7.4,77.8
2026-02-06 02:31:00,East-2,S-028,26.9,6.3,5.84,33.9
2026-02-06 03:43:00,West-1,S-040,30.8,16.8,6.77,50.5
2026-02-06 04:15:00,East-2,S-037,27.6,16.8,6.32,53.3
2026-02-06 05:17:00,West-2,S-002,41.7,19.2,6.58,98.5
2026-02-06 05:26:00,South-2,S-034,69.2,20.2,6.27,96.3
2026-02-06 06:12:00,East-1,S-010,67.0,13.6,7.65,37.5
2026-02-06 06:40:00,West-1,S-018,61.9,32.2,6.84,20.8
2026-02-06 06:42:00,South-2,S-009,60.2,28.7,7.2,71.7
2026-02-06 06:50:00,West-1,S-019,65.0,6.5,7.19,40.8
2026-02-06 06:50:00,South-1,S-033,53.7,22.2,6.55,40.7
2026-02-06 06:52:00,North-1,S-029,74.5,19.2,5.93,64.5
2026-02-06 07:27:00,South-1,S-026,56.8,28.0,5.9,32.4
2026-02-06 09:03:00,East-1,S-008,20.7,28.7,7.76,21.8
2026-02-06 09:12:00,North-2,S-023,45.7,32.5,7.64,98.8
2026-02-06 09:31:00,North-1,S-040,35.9,-0.5,5.66,37.4
2026-02-06 09:38:00,East-1,S-025,49.1,21.9,6.5,61.4
2026-02-06 10:19:00,South-2,S-011,28.4,18.2,5.92,90.0
2026-02-06 10:36:00,East-2,S-016,50.4,13.8,6.57,24.8
2026-02-06 12:06:00,East-1,S-031,49.9,3.9,7.62,14.9
2026-02-06 12:52:00,West-2,S-025,60.7,33.6,7.07,13.7
2026-02-06 13:17:00,South-1,S-005,69.1,27.4,6.44,54.9
2026-02-06 15:42:00,West-1,S-011,26.8,23.8,5.63,94.8
2026-02-06 15:51:00,East-1,S-031,68.3,4.5,6.65,99.6
2026-02-06 17:11:00,West-2,S-006,71.4,14.5,5.77,54.8
2026-02-06 17:16:00,West-1,S-009,76.4,12.4,7.17,46.3
2026-02-06 17:44:00,West-1,S-027,75.1,31.2,7.69,56.5
2026-02-06 17:44:00,North-1,S-016,68.8,0.8,5.79,26.3
2026-02-06 18:20:00,North-2,S-017,59.3,12.5,7.28,77.4
2026-02-06 18:23:00,West-1,S-021,60.8,24.7,7.01,99.8
2026-02-06 19:27:00,South-2,S-028,31.7,2.0,5.68,64.3
2026-02-06 20:11:00,South-1,S-037,34.7,0.6,6.91,40.5
2026-02-06 20:15:00,South-2,S-029,40.1,28.2,7.48,97.7
2026-02-06 20:35:00,East-1,S-013,35.0,13.4,5.96,37.4
2026-02-06 20:58:00,West-2,S-039,44.7,6.7,6.17,55.7
2026-02-06 23:26:00,West-2,S-036,47.4,1.6,7.47,78.7
2026-02-06 23:59:00,West-2,S-004,25.1,8.0,7.77,19.6
2026-02-07 00:04:00,East-2,S-034,39.7,19.1,6.63,51.6
2026-02-07 01:08:00,South-2,S-028,78.7,5.9,5.99,12.1
2026-02-07 01:40:00,West-2,S-028,43.9,31.8,6.12,75.5
2026-02-07 01:58:00,North-2,S-030,54.1,1.4,7.35,72.9
2026-02-07 02:25:00,North-2,S-029,49.7,1.1,7.23,72.4
2026-02-07 03:29:00,South-1,S-004,68.5,15.5,6.32,62.6
2026-02-07 06:12:00,East-1,S-003,71.1,11.3,7.06,48.3
2026-02-07 07:05:00,East-2,S-028,51.1,19.3,6.92,19.0
2026-02-07 07:18:00,North-2,S-018,68.2,18.5,7.47,27.6
2026-02-07 07:30:00,East-2,S-012,32.1,25.7,7.36,27.3
2026-02-07 08:02:00,North-1,S-036,76.9,6.3,6.29,45.4
2026-02-07 08:15:00,East-2,S-024,47.1,23.4,7.5,56.3
2026-02-07 09:53:00,West-2,S-031,38.8,21.7,7.4,24.8
2026-02-07 10:38:00,South-2,S-032,67.6,30.8,5.52,89.4
2026-02-07 10:59:00,North-2,S-021,53.4,0.6,6.19,51.5
2026-02-07 11:12:00,South-1,S-030,47.1,30.6,7.2,68.5
2026-02-07 11:47:00,South-1,S-006,24.6,16.7,7.12,75.9
2026-02-07 11:53:00,South-2,S-010,37.4,8.6,7.14,41.2
2026-02-07 12:30:00,East-1,S-016,26.2,7.5,5.9,23.8
2026-02-07 12:44:00,East-1,S-008,70.9,14.2,6.46,79.2
2026-02-07 13:12:00,North-1,S-034,33.0,5.1,6.15,91.1
2026-02-07 13:13:00,West-2,S-002,65.7,13.8,5.69,91.6
2026-02-07 13:37:00,West-1,S-005,55.5,0.3,7.02,21.8
2026-02-07 15:26:00,South-2,S-034,67.6,32.9,7.28,65.8
2026-02-07 15:28:00,South-2,S-029,20.7,5.8,7.09,41.5
2026-02-07 15:29:00,West-1,S-032,21.8,23.3,5.9,29.3
2026-02-07 15:37:00,North-1,S-021,44.1,0.4,7.6,61.0
2026-02-07 16:11:00,North-1,S-024,44.0,32.3,6.95,49.6
2026-02-07 16:27:00,East-1,S-013,66.7,26.2,5.99,55.2
2026-02-07 17:16:00,East-1,S-001,28.2,8.4,7.29,47.1
2026-02-07 17:40:00,West-1,S-024,61.2,32.7,5.69,62.8
2026-02-07 19:27:00,North-1,S-015,70.7,10.3,7.27,64.0
2026-02-07 19:46:00,East-2,S-016,60.8,20.0,7.31,57.3
2026-02-07 22:51:00,West-1,S-015,35.8,13.6,6.05,78.8
2026-02-07 23:59:00,South-1,S-014,51.5,4.5,6.36,13.4
2026-02-08 00:27:00,South-1,S-036,51.3,24.0,5.61,24.8
2026-02-08 00:37:00,West-1,S-018,20.5,30.0,7.29,97.6
2026-02-08 01:08:00,North-1,S-009,34.9,1.1,5.83,66.5
2026-02-08 01:10:00,North-1,S-006,73.7,13.9,7.72,36.7
2026-02-08 01:22:00,North-2,S-018,72.9,7.0,6.57,64.9
2026-02-08 01:43:00,West-1,S-006,76.8,6.2,6.54,41.5
2026-02-08 02:01:00,East-1,S-023,38.7,14.8,5.98,53.5
2026-02-08 02:24:00,South-1,S-016,23.5,30.5,7.68,17.7
2026-02-08 02:28:00,North-2,S-019,38.0,8.9,5.99,76.4
2026-02-08 03:00:00,South-1,S-028,79.2,2.1,5.64,43.6
2026-02-08 03:15:00,South-1,S-001,40.6,27.8,6.2,52.4
2026-02-08 03:22:00,South-2,S-002,39.3,27.3,6.25,60.4
2026-02-08 05:18:00,South-2,S-005,33.6,33.1,5.82,46.1
2026-02-08 05:44:00,West-2,S-031,34.6,18.4,6.38,93.0
2026-02-08 06:27:00,East-1,S-011,22.6,17.0,7.38,39.0
2026-02-08 06:27:00,East-2,S-011,43.8,-1.6,6.61,87.2
2026-02-08 06:30:00,East-1,S-002,56.1,30.2,6.14,72.9
2026-02-08 08:44:00,North-2,S-029,47.4,19.8,6.66,96.7
2026-02-08 08:53:00,West-2,S-027,66.2,6.8,6.51,67.4
2026-02-08 09:05:00,West-1,S-003,29.4,20.2,6.93,33.2
2026-02-08 10:58:00,East-1,S-002,65.9,30.6,6.45,47.0
2026-02-08 11:02:00,North-1,S-022,20.1,22.3,7.45,75.4
2026-02-08 12:41:00,West-2,S-015,53.2,8.8,7.47,27.0
2026-02-08 12:46:00,South-2,S-028,72.6,28.3,7.4,72.9
2026-02-08 13:01:00,South-1,S-028,68.5,17.3,5.56,23.1
2026-02-08 13:04:00,North-1,S-001,34.8,19.7,7.51,29.8
2026-02-08 13:19:00,East-2,S-010,42.4,4.0,7.69,93.0
2026-02-08 13:49:00,North-1,S-020,36.4,11.0,6.29,61.1
2026-02-08 15:56:00,West-1,S-019,39.4,9.8,5.91,22.9
2026-02-08 16:57:00,South-1,S-018,61.1,23.5,5.72,62.2
2026-02-08 17:12:00,East-1,S-012,34.2,9.8,7.2,42.3
2026-02-08 17:14:00,North-2,S-006,24.6,6.9,5.72,61.8
2026-02-08 17:27:00,South-1,S-013,62.3,34.9,7.8,77.7
2026-02-08 17:48:00,East-1,S-019,66.1,20.4,5.79,19.3
2026-02-08 17:56:00,North-2,S-019,25.0,3.9,6.53,56.2
2026-02-08 18:01:00,West-1,S-018,69.4,21.9,6.09,64.1
2026-02-08 18:04:00,South-1,S-001,39.8,24.3,5.86,23.8
2026-02-08 18:43:00,South-2,S-002,34.4,4.0,5.74,29.1
2026-02-08 19:19:00,North-2,S-030,58.1,23.8,7.46,81.6
2026-02-08 19:47:00,East-1,S-029,47.8,14.3,6.57,96.9
2026-02-08 19:50:00,West-1,S-027,70.9,25.3,6.87,59.9
2026-02-08 19:50:00,East-1,S-019,23.7,31.3,7.73,10.1
2026-02-08 20:13:00,East-1,S-033,28.4,3.9,6.8,60.9
2026-02-08 20:19:00,East-2,S-040,79.9,13.3,6.27,60.4
2026-02-08 21:45:00,South-2,S-032,38.0,18.8,6.81,45.9
2026-02-08 21:50:00,South-1,S-010,37.9,30.8,7.72,88.0
2026-02-08 22:13:00,South-1,S-030,59.3,19.4,6.52,53.4
2026-02-08 22:47:00,East-2,S-019,35.9,9.0,6.82,82.4
2026-02-09 00:08:00,East-1,S-022,24.9,22.6,7.61,37.9
2026-02-09 00:50:00,South-1,S-010,63.0,17.7,6.41,92.9
2026-02-09 01:13:00,East-2,S-011,38.9,0.6,5.93,91.0
2026-02-09 01:16:00,South-2,S-034,42.5,30.0,6.62,25.2
2026-02-09 04:17:00,West-2,S-023,63.7,5.9,6.79,99.8
2026-02-09 04:24:00,East-2,S-034,63.7,8.2,7.45,12.1
2026-02-09 05:04:00,East-2,S-009,56.1,6.0,6.33,21.6
2026-02-09 05:15:00,West-1,S-007,27.9,25.8,6.83,82.5
2026-02-09 05:52:00,East-1,S-015,38.4,5.8,7.76,48.2
2026-02-09 06:10:00,North-2,S-025,37.6,5.2,5.83,56.8
2026-02-09 06:54:00,East-2,S-028,25.4,7.1,7.07,86.1
2026-02-09 07:07:00,North-2,S-034,75.1,6.5,7.57,72.3
2026-02-09 08:42:00,East-1,S-029,57.9,30.5,7.26,46.6
2026-02-09 09:01:00,West-1,S-026,29.4,2.1,6.73,53.0
2026-02-09 09:17:00,East-2,S-035,54.7,1.6,7.61,98.7
2026-02-09 09:45:00,South-2,S-031,48.0,30.2,7.65,59.4
2026-02-09 11:30:00,North-1,S-022,46.2,13.4,7.48,38.6
2026-02-09 11:41:00,North-1,S-022,36.4,27.6,6.5,46.0
2026-02-09 13:01:00,West-1,S-037,50.9,13.6,5.55,52.3
2026-02-09 13:06:00,East-2,S-011,47.5,24.8,6.05,52.5
2026-02-09 13:24:00,West-1,S-001,37.5,12.3,5.69,91.1
2026-02-09 13:25:00,North-1,S-009,50.2,8.7,7.38,75.8
2026-02-09 14:54:00,South-2,S-016,72.2,22.6,7.42,96.7
2026-02-09 15:22:00,South-2,S-001,49.1,5.2,6.38,60.5
2026-02-09 16:16:00,South-1,S-024,57.1,28.5,6.46,25.7
2026-02-09 16:44:00,East-1,S-019,47.6,28.9,6.77,93.8
2026-02-09 16:51:00,South-2,S-008,73.9,-0.9,5.82,17.5
2026-02-09 17:15:00,East-1,S-013,66.4,5.6,5.92,12.4
2026-02-09 17:42:00,South-1,S-040,49.1,33.4,6.14,36.9
2026-02-09 17:49:00,North-2,S-032,58.9,14.9,6.44,41.7
2026-02-09 18:11:00,West-1,S-038,63.8,11.6,7.26,94.1
2026-02-09 19:04:00,East-2,S-009,38.0,25.5,7.28,38.9
2026-02-09 19:06:00,South-1,S-008,40.3,-1.3,6.25,51.5
2026-02-09 19:08:00,East-2,S-034,73.6,9.8,6.75,19.4
2026-02-09 19:38:00,East-1,S-005,65.1,9.9,6.26,35.0
2026-02-09 20:02:00,East-2,S-039,75.7,21.5,6.95,14.9
2026-02-09 20:08:00,East-2,S-025,73.5,0.7,6.85,14.9
2026-02-09 20:44:00,North-1,S-027,48.9,9.5,6.54,40.4
2026-02-09 21:41:00,East-1,S-011,72.1,4.6,7.14,47.8
2026-02-09 22:40:00,East-1,S-031,76.4,-0.5,7.25,30.9
2026-02-09 22:41:00,North-1,S-016,64.4,12.9,6.04,29.6
2026-02-09 23:12:00,West-1,S-039,43.6,0.7,6.62,76.6
2026-02-09 23:15:00,East-1,S-009,20.7,22.0,5.83,89.6
2026-02-09 23:24:00,East-2,S-014,61.7,0.8,6.64,29.1
2026-02-09 23:38:00,South-2,S-035,49.5,19.3,6.96,76.1
2026-02-10 00:18:00,North-2,S-004,75.6,14.2,6.55,85.7
2026-02-10 00:22:00,East-1,S-020,76.6,-1.6,7.36,85.1
2026-02-10 01:06:00,South-1,S-006,59.3,7.3,6.36,91.3
2026-02-10 01:46:00,South-1,S-032,49.4,21.3,6.88,58.9
2026-02-10 01:55:00,East-2,S-004,35.0,14.9,7.61,73.4
2026-02-10 02:35:00,North-1,S-034,26.6,14.9,7.52,89.0
2026-02-10 02:39:00,South-1,S-033,65.7,16.8,5.74,66.3
2026-02-10 02:39:00,South-1,S-010,21.5,20.5,6.33,97.8
2026-02-10 04:23:00,East-2,S-033,26.5,13.8,6.12,62.0
2026-02-10 04:44:00,North-2,S-006,48.9,2.8,6.89,84.5
2026-02-10 05:47:00,South-1,S-033,59.9,26.4,5.86,17.7
2026-02-10 06:03:00,South-2,S-016,23.0,15.6,6.12,43.5
2026-02-10 06:16:00,West-2,S-033,62.5,17.4,6.2,29.8
2026-02-10 07:22:00,South-2,S-037,41.8,8.8,7.67,24.2
2026-02-10 07:54:00,West-2,S-031,59.0,26.0,6.16,35.7
2026-02-10 08:07:00,North-2,S-021,78.6,25.1,7.4,88.7
2026-02-10 08:07:00,South-2,S-004,50.9,31.7,6.34,14.6
2026-02-10 09:58:00,West-2,S-006,35.0,23.6,7.59,81.7
2026-02-10 10:08:00,West-2,S-016,33.0,22.4,6.54,49.8
2026-02-10 10:23:00,North-2,S-028,77.9,27.4,6.81,99.5
2026-02-10 10:34:00,East-2,S-029,55.5,12.4,7.12,28.5
2026-02-10 13:06:00,West-1,S-031,36.1,20.2,5.71,48.0
2026-02-10 13:09:00,North-2,S-028,33.1,27.8,7.1,51.8
2026-02-10 13:55:00,North-1,S-018,53.2,19.7,5.73,78.7
2026-02-10 14:45:00,North-2,S-016,33.6,4.8,7.02,39.6
2026-02-10 15:43:00,West-2,S-027,68.2,8.7,7.35,97.3
2026-02-10 15:57:00,South-2,S-005,78.2,8.4,5.57,98.5
2026-02-10 17:42:00,North-2,S-025,56.8,15.2,7.7,88.1
2026-02-10 17:54:00,West-1,S-004,53.7,10.0,7.05,47.0
2026-02-10 18:17:00,South-2,S-021,69.0,32.8,7.03,44.1
2026-02-10 19:05:00,East-2,S-038,79.9,-1.8,7.26,26.3
2026-02-10 19:35:00,South-2,S-025,25.8,10.8,6.32,41.6
2026-02-10 20:02:00,East-1,S-031,75.2,2.2,6.45,14.1
2026-02-10 20:42:00,South-1,S-013,29.0,26.3,7.57,82.5
2026-02-10 21:02:00,East-1,S-021,64.2,16.2,7.69,60.0
2026-02-10 21:24:00,South-2,S-017,42.5,28.6,5.78,28.2
2026-02-10 21:51:00,North-1,S-030,73.5,29.4,5.63,10.5
2026-02-10 23:03:00,West-2,S-040,36.1,25.1,6.36,40.8
2026-02-10 23:08:00,East-1,S-006,24.6,29.3,7.6,28.7
2026-02-10 23:29:00,South-1,S-006,35.0,21.5,6.77,21.3
2026-02-10 23:38:00,East-1,S-020,57.7,24.6,7.65,82.5
2026-02-10 23:41:00,North-1,S-012,22.5,-0.1,7.21,29.1
2026-02-11 00:12:00,South-2,S-030,78.5,1.1,5.72,22.0
2026-02-11 00:13:00,North-1,S-039,29.1,13.9,6.27,26.3
2026-02-11 00:37:00,North-1,S-009,50.7,14.3,7.03,39.4
2026-02-11 01:19:00,North-2,S-009,65.1,19.8,6.38,96.7
2026-02-11 01:30:00,South-2,S-006,43.8,29.1,7.44,31.2
2026-02-11 01:31:00,North-2,S-020,34.2,13.9,6.06,17.1
2026-02-11 01:43:00,West-1,S-034,45.2,30.4,7.1,48.6
2026-02-11 02:00:00,East-1,S-014,33.1,25.7,7.19,10.8
2026-02-11 02:11:00,South-2,S-031,76.5,8.9,5.57,43.1
2026-02-11 02:20:00,West-1,S-005,65.5,29.2,5.65,52.4
2026-02-11 05:00:00,West-1,S-030,43.1,22.4,7.11,18.6
2026-02-11 05:37:00,North-1,S-018,71.5,3.4,5.8,32.6
2026-02-11 06:07:00,North-1,S-011,60.0,33.1,7.71,98.5
2026-02-11 06:09:00,North-1,S-011,45.3,10.4,6.99,19.0
2026-02-11 06:12:00,East-2,S-032,35.2,-1.6,7.09,13.8
2026-02-11 07:27:00,West-2,S-005,31.0,10.1,7.67,33.1
2026-02-11 07:35:00,West-1,S-017,62.4,34.3,7.35,33.7
2026-02-11 07:57:00,West-1,S-016,20.2,31.6,5.58,12.4
2026-02-11 08:12:00,South-1,S-016,51.4,8.9,5.61,16.9
2026-02-11 08:44:00,South-2,S-017,29.7,0.7,7.29,44.5
2026-02-11 09:00:00,East-1,S-037,57.9,29.6,5.77,40.9
2026-02-11 09:07:00,East-1,S-023,59.9,28.8,6.68,54.1
2026-02-11 09:11:00,East-2,S-012,24.5,29.1,6.68,95.7
2026-02-11 09:22:00,East-2,S-024,60.7,19.1,6.51,79.2
2026-02-11 10:15:00,South-1,S-015,47.4,34.2,6.11,14.5
2026-02-11 10:34:00,West-2,S-015,62.9,17.5,6.47,38.4
2026-02-11 10:43:00,East-2,S-037,51.3,23.4,5.89,34.2
2026-02-11 10:45:00,North-1,S-004,61.4,27.2,6.05,59.7
2026-02-11 10:57:00,North-1,S-022,24.3,6.8,7.04,29.3
2026-02-11 11:17:00,South-2,S-034,20.9,22.6,6.46,70.1
2026-02-11 12:27:00,East-2,S-002,27.2,8.3,7.79,16.0
2026-02-11 14:19:00,West-2,S-020,71.6,34.6,6.2,65.9
2026-02-11 15:54:00,South-1,S-019,58.9,17.7,6.12,26.9
2026-02-11 16:30:00,South-2,S-018,77.0,-0.5,7.43,33.0
2026-02-11 16:38:00,West-2,S-019,66.5,6.5,7.34,29.7
2026-02-11 18:20:00,East-2,S-013,62.3,32.2,5.67,59.2
2026-02-11 18:53:00,South-2,S-025,36.2,-1.0,6.87,12.6
2026-02-11 18:55:00,South-2,S-003,78.5,5.4,6.15,29.7
2026-02-11 19:24:00,South-2,S-020,29.8,18.2,7.23,49.5
2026-02-11 19:46:00,South-1,S-011,35.4,28.5,6.61,82.6
2026-02-11 20:41:00,East-2,S-024,38.8,-0.3,7.49,76.7
2026-02-11 22:35:00,South-1,S-012,79.8,14.1,7.37,97.2
2026-02-12 00:04:00,North-2,S-002,79.8,5.3,6.99,82.8
2026-02-12 00:23:00,South-2,S-028,56.6,22.1,6.13,34.3
2026-02-12 01:07:00,West-1,S-035,46.9,-1.8,5.95,17.4
2026-02-12 01:14:00,North-1,S-039,39.4,-1.3,7.64,89.1
2026-02-12 02:15:00,East-1,S-030,52.2,11.3,5.83,67.3
2026-02-12 02:28:00,West-2,S-030,46.1,25.0,6.12,86.7
2026-02-12 03:07:00,East-1,S-012,75.9,29.7,6.77,92.3
2026-02-12 03:20:00,North-2,S-016,66.1,23.0,7.54,12.3
2026-02-12 03:32:00,North-2,S-037,42.9,25.5,5.8,50.8
2026-02-12 03:52:00,East-1,S-007,33.1,16.6,7.41,81.6
2026-02-12 04:06:00,West-2,S-038,25.9,17.2,7.03,38.8
2026-02-12 04:09:00,East-1,S-038,30.4,28.2,5.74,69.2
2026-02-12 04:29:00,East-1,S-027,72.9,4.5,7.62,99.7
2026-02-12 04:44:00,North-2,S-039,71.1,2.1,6.35,36.1
2026-02-12 04:58:00,North-2,S-034,59.5,4.9,5.82,62.8
2026-02-12 05:15:00,West-1,S-037,62.6,31.4,6.21,94.6
2026-02-12 06:00:00,West-2,S-004,31.3,0.0,5.92,52.3
2026-02-12 06:08:00,West-2,S-005,25.5,1.2,6.49,77.0
2026-02-12 06:13:00,North-2,S-004,65.3,3.2,6.61,24.4
2026-02-12 06:20:00,East-1,S-032,63.6,9.1,7.37,92.1
2026-02-12 06:36:00,West-2,S-022,28.1,9.7,7.31,13.6
2026-02-12 07:02:00,East-2,S-020,58.1,1.2,6.2,79.4
2026-02-12 07:05:00,North-2,S-022,42.6,24.5,7.19,44.3
2026-02-12 08:39:00,East-1,S-005,41.8,5.4,5.96,86.0
2026-02-12 09:02:00,North-2,S-012,51.6,30.4,6.85,82.6
2026-02-12 09:07:00,East-2,S-027,60.4,22.6,6.89,81.6
2026-02-12 10:27:00,North-2,S-023,45.9,3.6,6.66,55.7
