sensor_id,humidity,parcel
6083,54.8,South-2
6084,43.1,East-2
6085,42.9,South-1
6086,43.5,South-2
6087,48.0,West-1
6088,32.5,South-2
6089,39.2,South-1
6090,40.2,West-1
6091,59.0,West-1
6092,40.1,South-1
6093,53.2,West-1
6094,37.4,East-1
6095,32.4,North-2
6096,40.0,South-1
6097,51.3,North-1
6098,35.6,East-2
6099,52.5,East-1
6100,41.7,North-2
6101,41.6,West-2
6102,34.4,West-1
6103,57.4,North-2
6104,42.9,South-2
6105,42.4,East-2
6106,57.3,South-1
6107,43.8,South-1
6108,49.2,South-1
6109,40.4,North-1
6110,34.8,West-1
6111,45.3,East-2
6112,51.7,North-2
6113,49.4,North-1
6114,38.5,West-2
6115,32.8,North-1
6116,37.7,East-1
6117,47.9,East-1
6118,40.0,East-1
6119,42.4,East-1
6120,48.6,West-2
6121,55.4,West-1
6122,53.9,West-1
6123,39.1,East-2
6124,31.6,East-2
6125,49.7,North-2
6126,58.1,South-2
6127,51.1,North-2
6128,44.2,South-2
6129,36.0,East-1
6130,35.3,North-2
6131,43.4,West-1
6132,49.1,South-1
6133,54.8,South-1
6134,45.0,South-2
6135,56.1,North-1
6136,47.2,North-2
6137,37.5,West-1
6138,36.7,West-1
6139,45.4,South-1
6140,59.4,West-1
6141,50.7,West-1
6142,30.2,East-1
6143,30.7,South-1
6144,43.9,East-2
6145,30.2,West-2
6146,41.0,South-2
6147,58.9,West-2
6148,38.4,East-1
6149,52.4,South-2
6150,50.3,East-2
6151,56.8,East-1
6152,57.8,North-1
6153,31.3,South-1
6154,38.5,South-1
6155,32.7,South-2
6156,55.5,East-1
6157,30.1,South-2
6158,53.6,North-2
6159,36.6,North-2
6160,57.5,East-2
6161,40.2,North-2
6162,40.5,South-2
6163,30.8,East-1
6164,50.0,West-1
6165,58.4,South-1
6166,35.5,West-2
6167,54.0,East-1
6168,33.7,North-1
6169,51.9,South-1
6170,44.5,North-1
6171,33.4,West-1
6172,41.6,South-2
6173,32.3,South-2
6174,39.6,East-1
6175,43.9,South-2
6176,45.8,East-1
6177,48.6,North-2
6178,53.5,South-1
6179,32.0,East-2
6180,33.5,West-2
6181,58.4,North-1
6182,35.9,North-1
6183,39.0,East-1
6184,34.2,South-2
6185,57.4,East-2
6186,39.6,North-2
6187,43.0,North-1
6188,58.1,South-2
6189,36.5,South-1
6190,55.5,West-1
6191,32.8,East-1
6192,47.7,North-2
6193,48.1,West-1
6194,31.3,East-2
6195,35.1,North-1
6196,41.5,North-2
6197,51.2,South-2
6198,42.7,South-1
6199,39.9,West-1
6200,55.2,West-2
6201,50.1,North-2
6202,38.8,East-2
6203,34.8,East-1
6204,47.5,South-2
6205,30.2,South-2
6206,31.5,West-1
6207,44.1,South-1
6208,52.3,South-1
6209,33.6,West-2
6210,46.6,North-1
6211,48.4,South-1
6212,45.8,East-1
6213,39.1,North-2
6214,48.6,East-2
6215,53.8,North-1
6216,56.2,West-1
6217,55.8,West-2
6218,32.5,West-1
6219,46.3,South-1
6220,46.6,North-1
6221,35.4,East-2
6222,39.3,North-2
6223,32.5,South-2
6224,41.2,West-2
6225,58.1,North-1
6226,50.0,North-2
6227,51.9,North-2
6228,39.2,South-1
6229,58.0,South-1
6230,40.6,East-2
6231,47.4,West-2
6232,39.6,South-2
6233,34.6,South-1
6234,51.8,West-1
6235,40.0,South-2
6236,33.0,South-2
6237,35.2,North-1
6238,38.4,South-2
6239,40.1,North-2
6240,53.6,North-2
6241,40.2,East-2
6242,43.7,West-2
6243,59.8,East-1
6244,35.0,South-2
6245,52.9,West-2
6246,52.1,North-1
6247,34.4,South-1
6248,42.6,North-2
6249,57.4,East-1
6250,34.3,South-1
6251,51.1,North-2
6252,39.3,North-2
6253,36.7,East-1
6254,39.2,North-2
6255,30.5,West-1
6256,38.5,East-1
6257,40.5,South-1
6258,44.1,West-1
6259,48.5,West-2
6260,53.3,South-1
6261,34.1,West-1
6262,40.6,South-2
6263,30.1,North-1
6264,58.4,North-2
6265,39.8,West-1
6266,35.1,West-2
6267,35.9,East-2
6268,42.3,East-2
6269,56.1,North-1
6270,48.8,East-2
6271,42.5,South-2
6272,51.9,East-1
6273,58.7,West-2
6274,46.2,North-1
6275,45.8,East-1
6276,41.6,East-2
6277,49.2,East-1
6278,35.3,North-1
6279,52.6,North-1
6280,35.0,North-1
6281,32.5,West-1
6282,50.2,South-2
6283,32.2,East-2
6284,35.1,East-2
6285,48.8,East-2
6286,53.9,East-2
6287,33.3,North-1
6288,52.8,East-2
6289,45.4,North-2
6290,51.9,North-1
6291,37.9,East-1
6292,44.3,West-1
6293,46.3,East-2
6294,42.3,North-2
6295,51.2,North-2
6296,35.6,South-2
6297,44.6,South-2
6298,33.0,North-2
6299,38.7,North-2
6300,43.6,West-2
6301,46.9,South-2
6302,40.1,East-2
6303,32.7,West-2
6304,58.6,West-2
6305,51.2,North-1
6306,58.0,West-2
6307,51.0,West-2
6308,54.7,North-1
6309,33.8,West-1
6310,34.5,East-1
6311,49.9,North-1
6312,40.0,North-1
6313,35.7,West-1
6314,33.1,West-2
6315,43.0,South-1
6316,31.9,North-1
6317,52.2,North-2
6318,49.4,South-1
6319,39.5,East-1
6320,43.8,North-2
6321,57.2,North-1
6322,32.3,North-2
6323,31.5,North-1
6324,45.4,West-1
6325,58.1,South-1
6326,37.8,South-1
6327,44.3,East-1
6328,35.5,South-1
6329,40.0,East-2
6330,55.9,South-2
6331,32.4,North-2
6332,51.1,South-1
6333,37.3,West-2
6334,52.7,South-2
6335,38.6,North-2
6336,40.8,West-1
6337,31.0,East-2
6338,54.6,South-1
6339,56.1,West-2
6340,36.1,North-2
6341,37.0,North-2
6342,50.9,East-2
6343,53.4,North-1
6344,53.1,East-1
6345,58.4,West-1
6346,46.6,East-1
6347,41.6,North-1
6348,32.9,North-2
6349,53.1,North-2
6350,33.3,West-1
6351,51.1,East-2
6352,58.2,West-2
6353,39.4,East-1
6354,57.0,East-1
6355,32.0,South-1
6356,57.9,North-1
6357,35.1,South-1
6358,31.1,West-1
6359,52.8,West-2
6360,52.1,West-1
6361,35.3,North-1
6362,49.5,East-2
6363,45.1,West-2
6364,37.6,North-2
6365,36.7,East-1
6366,59.1,South-2
6367,51.9,North-1
6368,56.0,South-1
6369,53.0,North-2
6370,52.4,South-2
6371,36.8,South-2
6372,31.3,East-2
6373,55.6,South-2
6374,37.5,North-2
6375,46.5,East-1
6376,58.8,South-1
6377,37.0,North-2
6378,53.9,North-2
6379,59.3,South-1
6380,48.3,West-1
6381,36.7,West-1
6382,59.9,East-1
6383,31.2,North-1
6384,52.1,West-1
6385,55.1,North-1
6386,41.5,South-1
6387,51.6,West-2
6388,55.5,West-2
6389,38.5,East-1
6390,59.9,South-2
6391,43.8,South-2
6392,30.1,West-1
6393,51.2,North-2
6394,59.7,North-2
6395,57.3,East-1
6396,42.2,East-2
6397,47.4,South-1
6398,36.9,North-1
6399,47.8,South-1
6400,56.2,West-2
6401,54.7,South-2
6402,48.8,East-2
6403,37.3,East-2
6404,32.0,North-1
6405,45.4,North-1
6406,34.8,West-1
6407,59.8,North-1
6408,34.1,West-2
6409,56.7,West-1
6410,53.8,West-1
6411,33.9,North-2
6412,54.4,East-2
6413,33.6,North-2
6414,37.3,East-1
6415,58.5,East-2
6416,33.0,East-1
6417,56.3,East-2
6418,47.9,North-2
6419,46.8,North-1
6420,54.8,North-2
6421,52.7,North-2
6422,34.1,South-2
6423,59.0,North-2
6424,42.9,North-1
6425,37.4,North-2
6426,31.8,West-2
6427,48.4,East-2
6428,37.4,South-1
6429,36.6,West-1
6430,53.8,East-1
6431,32.7,North-2
6432,30.5,North-2
6433,40.1,North-1
6434,55.7,West-1
6435,48.6,North-2
6436,55.2,North-2
6437,41.9,North-2
6438,39.7,East-2
6439,48.8,South-1
6440,54.1,South-2
6441,39.2,West-2
6442,37.2,South-2
6443,53.5,South-1
6444,30.8,South-2
6445,42.5,West-1
6446,34.5,South-2
6447,55.2,North-1
6448,43.8,East-2
6449,36.3,South-1
6450,44.0,East-2
6451,33.1,North-1
6452,46.4,West-1
6453,58.8,West-1
6454,34.9,South-2
6455,37.6,North-1
6456,42.5,West-1
6457,57.4,West-1
6458,36.1,West-2
6459,50.9,South-2
6460,56.6,West-1
6461,36.5,West-2
6462,54.6,South-2
6463,30.6,South-1
6464,58.5,South-2
6465,58.8,South-1
6466,59.5,East-1
6467,47.3,West-2
6468,44.1,West-2
6469,55.8,East-2
6470,45.7,West-1
6471,54.4,South-1
6472,41.0,East-1
6473,44.6,West-1
6474,38.0,North-2
6475,36.7,East-2
6476,35.1,West-1
6477,51.7,East-1
6478,55.7,South-2
6479,42.8,North-2
6480,36.4,East-2
6481,56.1,South-2
6482,50.7,West-2
6483,42.2,South-1
6484,52.1,North-1
6485,53.1,North-1
6486,45.9,East-2
6487,50.9,West-1
6488,38.5,South-1
6489,43.8,North-1
6490,54.6,South-2
6491,47.2,North-2
6492,48.3,South-1
6493,31.8,North-1
6494,56.0,North-2
6495,38.0,North-2
6496,52.0,East-2
6497,33.2,East-2
6498,47.6,East-2
6499,43.4,East-2
6500,56.6,South-1
6501,50.7,East-1
6502,49.9,South-1
6503,45.5,South-2
6504,43.5,West-1
6505,50.8,East-1
6506,57.8,South-2
6507,38.4,East-2
6508,50.8,West-2
6509,42.4,East-2
6510,41.0,South-1
6511,43.0,West-1
6512,33.9,North-1
6513,48.5,South-1
6514,53.0,South-1
6515,49.4,West-1
6516,31.4,East-1
6517,56.5,South-2
6518,41.4,West-2
6519,53.8,East-2
6520,33.4,West-1
6521,35.5,South-2
6522,43.7,East-1
6523,47.3,South-2
6524,42.9,West-1
6525,54.5,East-2
6526,54.4,West-2
6527,48.3,East-2
6528,42.8,North-1
6529,58.5,West-1
6530,59.6,North-1
6531,44.9,North-2
6532,58.4,East-2
6533,48.2,South-1
6534,50.1,East-1
6535,40.7,West-2
6536,40.6,East-1
6537,50.8,East-1
6538,40.0,North-2
6539,35.9,North-1
6540,43.6,South-2
6541,51.6,West-1
6542,47.7,North-1
6543,51.1,East-2
6544,41.9,West-1
6545,56.7,East-2
6546,53.9,North-1
6547,35.9,East-2
6548,38.6,West-2
6549,40.7,West-1
6550,45.9,South-1
6551,33.8,North-2
6552,54.1,West-1
6553,47.0,East-2
6554,47.8,East-1
6555,47.9,West-2
6556,56.2,East-2
6557,32.3,West-2
6558,37.7,West-2
6559,30.4,West-2
6560,57.8,North-1
6561,45.2,East-1
6562,31.7,West-1
6563,57.3,North-2
6564,54.5,South-2
6565,53.1,East-1
6566,39.3,West-1
6567,37.6,South-1
6568,45.9,West-1
6569,58.3,East-1
6570,54.7,North-1
6571,49.4,North-2
6572,32.7,North-1
6573,36.1,East-1
6574,55.0,East-1
6575,38.7,West-2
6576,45.4,North-1
6577,40.3,North-2
6578,39.2,North-2
6579,51.8,East-2
6580,57.1,West-2
6581,43.8,West-1
6582,30.2,West-2
6583,53.4,West-2
6584,59.3,West-1
6585,38.5,East-1
6586,52.4,North-1
6587,51.4,South-2
6588,31.9,South-1
6589,52.4,South-1
6590,36.0,South-2
6591,37.8,East-1
6592,44.4,East-1
6593,59.1,East-1
6594,59.1,East-1
6595,39.7,South-1
6596,38.8,South-2
6597,32.5,North-2
6598,33.5,West-2
6599,43.3,West-2
6600,46.2,West-2
6601,39.1,South-1
6602,39.6,North-2
6603,56.1,South-1
6604,57.7,East-1
6605,49.4,West-1
6606,36.9,West-2
6607,51.3,South-1
6608,34.1,North-2
6609,54.8,South-2
6610,33.8,South-2
6611,36.8,West-1
6612,59.9,North-2
6613,48.3,East-2
6614,45.4,North-1
6615,35.7,North-2
6616,57.4,East-1
6617,34.9,North-2
6618,33.6,East-1
6619,59.5,East-2
6620,33.5,East-1
6621,48.9,North-1
6622,59.9,North-2
6623,34.9,South-1
6624,44.2,West-2
6625,36.9,North-1
6626,35.6,West-1
6627,48.5,South-2
6628,34.5,South-2
6629,39.1,West-1
6630,49.6,North-1
6631,32.5,South-1
6632,34.2,North-1
6633,42.2,West-1
6634,48.1,North-1
6635,53.5,South-1
6636,38.6,South-2
6637,59.4,West-2
6638,39.9,North-2
6639,33.6,North-2
6640,41.4,South-1
6641,41.3,South-1
6642,37.6,South-2
6643,46.6,North-1
6644,30.7,West-1
6645,36.3,South-1
6646,48.6,North-2
6647,49.0,East-1
6648,53.0,North-2
6649,50.9,East-1
6650,46.4,North-1
6651,40.3,West-2
6652,54.6,East-2
6653,52.5,South-2
6654,47.4,South-1
6655,43.8,East-1
6656,46.3,West-2
6657,44.6,West-2
6658,35.2,South-1
6659,32.2,East-1
6660,46.8,North-1
6661,39.5,East-2
6662,31.0,West-2
6663,31.2,South-1
6664,45.8,North-1
6665,55.9,South-2
6666,46.9,East-1
6667,55.3,West-2
6668,33.5,South-1
6669,36.3,South-2
6670,53.2,North-1
6671,43.7,North-2
6672,37.4,South-1
6673,58.1,North-2
6674,36.6,North-1
6675,32.1,East-2
6676,59.0,North-2
6677,54.5,West-1
6678,33.0,South-1
6679,36.0,South-2
6680,57.0,East-1
6681,33.3,North-2
6682,36.8,West-1
6683,41.4,East-2
6684,57.9,North-1
6685,33.8,North-2
6686,42.6,East-2
6687,35.7,West-2
6688,55.3,East-1
6689,47.2,North-1
6690,42.7,North-1
6691,39.4,North-2
6692,40.7,South-1
6693,40.4,South-2
6694,47.9,North-1
6695,38.9,South-1
6696,36.6,West-2
6697,45.3,North-1
6698,59.8,East-2
6699,37.3,South-2
6700,38.1,East-2
6701,38.1,North-1
6702,44.1,South-2
6703,44.7,North-1
6704,53.9,West-1
6705,40.3,East-1
6706,40.7,East-2
6707,51.1,South-2
6708,46.0,East-1
6709,31.2,West-2
6710,46.9,East-2
6711,31.4,North-1
6712,57.3,North-1
6713,38.7,West-2
6714,33.6,South-2
6715,31.7,South-1
6716,53.8,South-1
6717,47.0,East-1
6718,55.2,West-2
6719,40.2,East-2
6720,38.8,West-2
6721,56.7,South-1
6722,42.7,North-1
6723,53.2,West-2
6724,54.3,North-2
6725,43.6,West-2
6726,48.2,North-1
6727,48.2,South-2
6728,35.6,East-1
6729,37.4,North-2
6730,35.9,East-2
6731,41.2,North-2
6732,30.7,East-1
6733,41.8,North-2
6734,51.3,North-1
6735,46.1,North-2
6736,41.8,East-2
6737,50.7,North-1
6738,31.2,East-2
6739,40.7,South-1
6740,48.3,West-2
6741,45.7,East-1
6742,36.0,North-1
6743,59.2,South-1
6744,35.8,North-1
6745,34.2,East-2
6746,54.8,North-1
6747,38.2,North-2
6748,31.8,South-1
6749,37.6,West-2
6750,42.3,West-2
6751,39.4,East-2
6752,40.2,North-1
6753,49.3,West-2
6754,59.2,South-1
6755,33.7,North-1
6756,32.9,West-1
6757,48.9,North-2
6758,54.0,South-1
6759,30.8,South-2
6760,47.0,South-1
6761,59.8,North-2
6762,44.5,South-1
6763,53.3,South-2
6764,46.4,West-1
6765,48.7,West-2
6766,51.6,West-2
6767,57.0,East-1
6768,43.2,South-2
6769,48.8,East-1
6770,42.3,East-2
6771,59.6,East-1
6772,33.2,South-2
6773,36.7,West-1
6774,54.5,North-1
6775,45.2,North-2
6776,45.9,East-1
6777,50.3,West-2
6778,51.9,North-2
6779,54.2,North-1
6780,39.1,West-1
6781,39.6,North-2
6782,42.6,East-1
6783,53.7,North-1
6784,43.8,East-2
6785,47.8,West-1
6786,56.1,East-1
6787,34.0,East-2
6788,39.8,East-2
6789,35.1,West-2
6790,54.1,South-1
6791,46.2,West-1
6792,34.1,East-1
6793,53.2,North-1
6794,55.9,West-1
6795,36.6,East-1
6796,59.6,East-2
6797,38.1,East-1
6798,56.9,East-1
6799,44.0,East-2
6800,48.2,North-1
6801,36.8,North-1
6802,45.1,East-2
6803,44.5,West-1
6804,50.5,East-2
6805,51.3,South-2
6806,39.5,North-2
6807,46.9,East-2
6808,35.4,North-1
6809,39.3,West-2
6810,31.3,South-2
6811,42.5,East-1
6812,38.0,East-1
6813,34.1,West-1
6814,40.8,West-1
6815,45.1,West-2
6816,51.1,West-2
6817,30.3,East-2
6818,30.9,South-2
6819,48.6,West-2
6820,57.6,South-1
6821,59.5,South-1
6822,34.2,North-1
6823,39.5,West-1
6824,32.5,South-2
6825,59.2,East-2
6826,48.7,East-1
6827,52.5,East-2
6828,57.9,West-1
6829,32.9,North-1
6830,46.6,West-1
6831,53.3,North-2
6832,53.8,North-1
6833,52.9,East-1
6834,45.6,North-1
6835,44.6,East-2
6836,37.4,East-1
6837,42.5,West-1
6838,34.4,West-2
6839,30.6,North-2
6840,48.0,South-1
6841,54.6,South-2
6842,44.3,East-1
6843,47.8,East-2
6844,41.1,East-2
6845,50.0,North-2
6846,46.5,South-1
6847,57.8,South-2
6848,33.0,South-2
6849,39.2,East-1
6850,41.8,South-1
6851,37.7,South-2
6852,42.6,North-1
6853,44.6,North-2
6854,33.0,West-2
6855,37.0,West-1
6856,32.7,East-2
6857,31.1,South-1
6858,48.1,South-1
6859,39.8,South-1
6860,52.7,North-1
6861,39.9,North-1
6862,58.9,South-2
6863,38.1,North-2
6864,48.5,West-1
6865,30.7,North-2
6866,43.1,South-1
6867,39.1,East-2
6868,58.2,East-1
6869,45.3,East-1
6870,47.6,South-1
6871,47.5,North-1
6872,58.6,North-2
6873,44.1,West-1
6874,51.8,West-2
6875,35.3,West-1
6876,51.3,South-2
6877,31.7,West-1
6878,38.3,South-1
6879,53.2,East-2
6880,40.0,West-1
6881,34.7,North-1
6882,35.2,West-1
6883,55.4,West-2
6884,37.5,North-2
6885,46.4,West-2
6886,50.4,North-2
6887,32.0,North-1
6888,46.7,West-2
6889,42.9,North-1
6890,35.7,North-2
6891,55.1,East-1
6892,46.3,West-2
6893,52.7,East-1
6894,32.5,West-2
6895,48.0,North-2
6896,34.8,West-2
6897,41.8,East-1
6898,30.7,West-2
6899,35.8,North-1
6900,46.6,West-2
6901,53.5,North-2
6902,58.5,East-1
6903,33.3,South-2
6904,58.3,West-1
6905,47.1,North-2
6906,49.9,East-2
6907,59.5,East-2
6908,33.4,North-1
6909,49.4,West-2
6910,59.4,West-2
6911,31.6,West-1
6912,31.9,West-1
6913,40.6,East-1
6914,33.9,West-1
6915,39.9,East-2
6916,55.0,South-2
6917,53.0,North-2
6918,57.1,West-1
6919,41.8,West-2
6920,38.5,East-2
6921,46.6,South-1
6922,39.8,East-2
6923,45.9,North-1
6924,47.6,East-1
6925,48.6,South-2
6926,55.1,North-2
6927,49.8,East-1
6928,33.9,East-1
6929,31.4,North-2
6930,54.6,West-1
6931,55.4,North-2
6932,47.1,South-2
6933,46.6,West-2
6934,30.7,South-2
6935,42.6,East-2
6936,42.8,North-1
6937,41.2,West-1
6938,52.0,West-1
6939,37.5,West-2
6940,45.2,West-2
6941,34.2,West-2
6942,46.4,West-2
6943,45.2,East-2
6944,51.8,North-2
6945,53.9,South-1
6946,58.0,South-2
6947,47.8,South-1
6948,38.3,South-2
6949,42.6,North-1
6950,30.1,South-2
6951,59.3,North-2
6952,45.7,West-2
6953,30.8,South-1
6954,34.4,South-1
6955,58.0,North-1
6956,51.0,North-1
6957,41.8,North-2
6958,48.2,East-1
6959,34.3,East-1
6960,41.7,West-1
6961,58.5,South-2
6962,53.6,East-1
6963,57.1,South-1
6964,38.4,West-2
6965,55.6,West-2
6966,30.7,North-1
6967,37.3,South-2
6968,41.8,North-1
6969,38.7,North-2
6970,59.2,South-2
6971,53.4,South-1
6972,31.3,South-2
6973,39.5,East-2
6974,39.2,North-1
6975,51.6,East-2
6976,34.3,South-1
6977,35.9,North-1
6978,37.3,South-2
6979,56.3,East-1
6980,50.4,West-2
6981,45.0,South-1
6982,51.3,South-1
6983,37.5,North-1
6984,56.3,South-2
6985,45.9,South-1
6986,55.5,North-1
6987,37.7,South-2
6988,34.0,South-1
6989,54.9,West-1
6990,47.8,North-2
6991,42.2,East-2
6992,51.7,East-2
6993,43.3,West-2
6994,59.6,West-1
6995,46.2,South-1
6996,57.2,East-2
6997,56.0,North-2
6998,52.6,South-2
6999,56.5,East-1
